,product_name,product_review,rating
24408,Cigar City Hunahpu's Imperial Stout,"Bottle from last year’s Hunahpu’s Day, an event organized by Cigar City to deliberately hype this beer, to the example of Three Floyds’ Dark Lord Day (it cannot be a coincidence, by the way, that the label states that ""Hunahpu was tricked by the Dark Lords of the Underworld"" - this is doubtlessly an ironic nod to Three Floyds...). Makes me very curious to find out if it is worth the hype. Opaque black colour (revealing itself to be a very dark mahogany in the end) with high degree of viscosity, under a crackling, moussy, deep brownish beige head, almost reddish brown initially, steadily receding but retaining a thin rim around the edges. Very powerful and very seductive aroma, utterly complex, refinedly sweet, roasted and subtly spiced, first almost a ’dame blanche’ of chocolate sauce made with cognac poured over home-made vanilla ice cream, coffee liqueur, marzipan, sweet dried chili peppers clearly there, burning pipe tobacco, milk chocolate bars and Belgian chocolates, vivid accent of cloves and (strongly) cinnamon rolls, kahlua, cappuccino, eucalyptus, refined bourbon-like alcohol, cashew nuts, allspice, candied dates and cherries, subtle touch of meat broth... The ’basic’ and dense malts, hops and alcohol bouquet releases ethereal, volatile and beguiling sweet spice accents whenever it feels like it. What a fascinating smell... I can sniff it for hours. I cannot wait to take a sip, and must conclude that the taste follows the aroma perfectly: the expected dense candied sweetness opens the palate and makes my mouth water, candied fruits, with an almost refreshingly minerally sourishness coming from carbonation, which may perhaps be a little bit stronger than usual for the style, but fits in perfectly here. A soft and beautiful vanilla sweetness is apparent already early on, even strongly so, but I love vanilla so this is, to say the least, a welcome surprise. Very creamy, velvety, viscous, oily mouthfeel and obviously very thick body, revealing an abyss of malts, very chocolatey, nutty and caramelly, with a strong mocha bitterness after the middle, lively and not just from roasted malts, but an actual, powdery and refined coffee beans flavour. Cinnamon comes up retronasally along with that wonderful vanilla flavour, and then the finish evolves, with a big and thick lingering malt and candy sweetness, cloying even, aided by peppery hop bitterishness and of course warming, but nonetheless very gentle, liqueur- or rhum-like alcohol; the cinnamon and coffee stick to the throat, as a mixture of sweet, bitter and umami flavours, but given the immense complexity of this beer, it is hard to tell which ingrediënt causes which aftertaste... The ancho and pasilla chili peppers, both rather mild varieties, are there, but provide just a subtle burning touch in the back of the mouth and throat, without disturbing the overall balance; I do get their earthy, smoky, sweetish, peppery flavour though, only adding further complexity. This brew is indeed hugely complex and consists of layer upon layer of flavour, absolutely divine. It takes a lot of concentration - and a large bottle - to try and grasp what is going on in this one, and this is again a reminder of what beer as a beverage is capable of. This kind of top quality beers of utmost complexity move me. Yes, this is clearly worth the hype; this is an awe-inspiring imperial stout, managing to respect all the qualities of its style and building upon them an own personality; I’m pretty sure I will recall this taste for the rest of my life. If it weren’t for the somewhat sticky, cloying effect in the back of the mouth and throat, I’d give it a perfect score, which would have made it my very best beer so far. For now: just one inch away from being perfect.  But then, considering my previous experiences with this brewery, I did have high hopes for this, admittedly.",4.8
25159,Cigar City Hunahpu's Imperial Stout,"8oz pour at the RnH event.  Poured was a deep black with a thick beige head. Roasted malts, tobacco, cocoa, coffee in the nose.   Taste is tobacco, vanilla, cocoa, ash, roasted malts. .",4.1
24692,Cigar City Hunahpu's Imperial Stout,"750ml bottle, received long ago in trade from changeup45, 2010 vintage, split with dwm1034.  Today is Hunahpu Day, so why not.  Pours a thick, jet black color with a thin ring of dark tan bubbles around the edge.  Aroma is roasty, chocolate, vanilla, dark fruit, raisin.  Heavy on the palate with light, creamy carbonation.  Flavor is sweet, roasty, black licorice, vanilla, some chocolate, fades into cinnamon, chili, a light spiciness, but not hot.  A perfect chili stout,  I can’t answer the aged versus fresh question, but the 2010 is doing just fine three years later.  Excellent.",4.3
24419,Cigar City Hunahpu's Imperial Stout,Bottle from a trade. Pours a black black pour. A dark oily head. Really nice looking. A thick dark chocolate aroma with a spicy back end. Very creamy upfront and all the way down. Very thick chocolate coating all over. A peppery spice punch in the back of the throat. Really good.,4.3
24239,Cigar City Hunahpu's Imperial Stout,"Bottle from trade in US. Black color, beige head. Bitter taste with roasted malts, chili, cinnamon, chocolate, nuts, dark fruits, coffee and marzipan. Bitter finish with roasted malts, nuts, chili, cinnamon, dark fruits, marzipan, coffee, chocolate and spices. Exquisite imperial stout.",4.2
25214,Cigar City Hunahpu's Imperial Stout,Tap at the brewery.  This is is absolutely awesome.  The smell is spicy cedar and peppers and awesome chocolate malts.  Taste is really cool with the chocolate mixing with the coffee and other spices.  Simply delicious.,4.5
24375,Cigar City Hunahpu's Imperial Stout,"Bottle shared, thanks Arturo! BOOM!!! Lovely heady and addicting nose, very rich and complex. drinks like a wine made of a delicious Black Forest Cake with a kirsch edge, dark cherries and chocolate with fun chili notes. My first Cigar City and not the least one, totally outstanding, out of this world experience!",4.4
25088,Cigar City Hunahpu's Imperial Stout,"I got to sampled this at DLD2010 thanks to the generosity of the Florida crew.  Very black pour with light brown head.  Aroma of dark chocolate, roast, some spice.  Flavor is thick and complex as hell.  Mostly rich, thick dark chocolate with a bit of heat from the peppers to keep it from getting too sweet.  Thick mouthfeel.  Absolutely awesome.

Re-rate: Think bodied, very mild chile heat, chocolate, nondescript sweetness. The mighty have fallen.",3.4
24872,Cigar City Hunahpu's Imperial Stout,"Bottle 2011 vintage .. Jet black pour , thin beige head with wispy lace . Dark roasted malt aroma with fruit and cocoa notes . Big chocolate and roasted malt flavor , notes of cinnamon , pepper and dark fruit . Alcohol burns the lips a bit . Very complex and layered . Inky , oily slick and deliciously smooth .  Medium to full bodied , well balanced .Finish is dry with a bakers chocolate bitterness . Fantastic .",4.5
24802,Cigar City Hunahpu's Imperial Stout,"Hell, it’s about time. Draft at CCB. 2012 batch. Nose is loads of cinnamon and chocolate. A hint of vanilla and roast round this one out to make it quite pleasing. I like how you can easily identify each element of flavor/aroma to this beer. Pour is jet black with that dark khaki head. Stains the glass...almost permanently haha. Taste wise this one is loaded with more cinnamon and vanilla flavors. Earthiness probably from the chiles.  Lots of nice chocolate and roast. Good stuff and very well rounded. One of the beers that deserves hype.",4.4
24658,Cigar City Hunahpu's Imperial Stout,Pours dark brown. Aroma of spice. Cinnamon vanilla and Chile. Lingers a bit but not cloying. Poured at dark lord day.,4.1
24684,Cigar City Hunahpu's Imperial Stout,My favorite beer so far.  This beers pour is dark and thick little head.  If you can get one it is well worth the cost.,4.6
25132,Cigar City Hunahpu's Imperial Stout,"750ml bottle pours an oily, opaque black with a thin, creamy, brownish red head.  Aroma has raisins, dried chiles which some thought smelled like figs, brown sugar, some like spice.  Flavor is big on the raisin, fig, dried dark chile, brown sugar, spices, a touch of earthiness, light tobacco, pears, peach, dried cherries, and the cinnamon comes out when the beer comes up to room temperature.  The chile throws a lasting tinge of spice in the back of your throat.  There’s also a lasting sweetness and a little dryness.",4.1
24815,Cigar City Hunahpu's Imperial Stout,"This beer is ridiculous, tons of coconut, roastedalts, vanilla, chillies. Absolutely love it, thanks collin!!!",4.6
24380,Cigar City Hunahpu's Imperial Stout,"Black color, no head, spicy, smoke, dried fruits and chocolate both in mouth and aroma, full bodied.",4.3
24543,Cigar City Hunahpu's Imperial Stout,"Unique beer! Chocolate and coffee in the nose. Spicy on the palate. Tastes like Vanilla beans, chocolate, coffee and peppers. Nothing like it!!",4.5
24636,Cigar City Hunahpu's Imperial Stout,"Sampled at CBC 2013. Black with a beige head. Intense chocolate aroma,some peppery notes. Full bodied, soft carbonation. Semi dry, medium bitterness.",3.9
24597,Cigar City Hunahpu's Imperial Stout,"Bottle with some chill bros in Dallas, thanks y’all!! Pour is thick viscous oily black with a small tan head and amazing lacing. Big roasty, chocolatey, cinnamon, vanilla sticks, woody, chili peppers, nutmeg, espresso, and somewhat nutty aroma. Taste is rich dark chocolate, sweet vanilla, amaretto, cinnamon, lightly spicy, sweet malty, roasty, coffee, and peppery with a sweet and spicy finish. Thicky syrupy mouthfeel with soft carbonation. Such a rich and decadent beer and so damn smooth. I could chug this stuff which is scary.",4.4
24265,Cigar City Hunahpu's Imperial Stout,"Bottle shared thanks to ott, Mathias and Niels. Pours Black with small dark brown head. Aroma, Spice, cinnamon, vanilla, chilli, Cocoa, coffee, chocolate. Taste is insane intense. Spice as aroma. Really tasty. Good balance between spice and sweetness. Texture is oily. Best beer i have tried so far!",4.7
24645,Cigar City Hunahpu's Imperial Stout,"at Zeebra Extreme Beer Festival 


Head: almost nothing 

Colour: pitch black 

Smell: chocolat, bourbon vanilla, small notes of coffee and roasted malts 

Taste: WOW superbly brewn stout ! t’s been a long time since i’ve had a stout where i’ve thinked of WOW this one’s nice !
Very nice balance of Coffee, Chocolat and Vanilla as well as hints of the Ancho’s nothing too peppery perfectly balanced with nice bitter/sweet levels, superb !",4.3
24827,Cigar City Hunahpu's Imperial Stout,"750ml bottle thanks to mikesgroove. 2011 batch I believe.

Appearance :Pitch black with small dark brown head.


Aroma : Big chocolate with hot peppers. Nice vanilla too. Very rich.


Taste : Hot peppers with chocolate, some coffee. Lots of hops. Finish is long, persistent and rather sweet. Lots of chocolate and coffee. Lots of hops also. Rather bitter also.


Overall : This is one big beer. Very sweet and very rich. Bitterness helps balancing out some of the sweetness but it’s still pretty sweet. We were only two on this and I had a hard time finishing it. Very nice mix of chocolate and hot peppers both on nose and taste. Only reason why I’m not rating this higher is because it’s a bit too sweet and it gets very cloying. I’ll always be very happy to snap a few ounces at tastings but I’m never going to open a bottle with only 2-3 people. I also don’t think it’s up there with my favorites RIS (Speedway, Darkness, Abyss, etc)",4.1
24489,Cigar City Hunahpu's Imperial Stout,"This beer was as close to perfect as I have had. I taste all the flavors in waves, chocolate, vanilla and chili spices. The pour was thick like used motor oil and I sipped it slowly, savoring every drop. Unfortunately I only got one bottle of Hunahpu and I can only hope to come across another one in the future.",5.0
5987,Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"On tap at Copenhagen Beer Celebration 2014. Solid black with a chocolate head. Aroma is chocolate, vanilla, oak, baked apple, brown sugar, hint of star anise. Full bodied, velvety mouthfeel, complex in the palate - an underlying sweetness but some up front roasty and spicy notes. Taste is toasted coconut, chocolate, coffee, molasses, vanilla, oak, brandy, rum, hint of chili.",4.6
5823,Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle shared at RBAG with the AB crew. Appearance is black motor oil fudge with creamy mocha head. Aroma is vanilla, light spice, cinnamon, chocolate, oak, and plenty of barrel character. Taste is fudge, light spice, vanilla, hint of cinnamon, rum, with a sweet ashy finish. Overall, this is a really nice variation on the base beer, we had this back to back with original, and I did like this version a bit more.",4.3
5980,Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle @ 10K + OT. Thanks, Jake. Black in color without much/any head. Crazy marshmallow and graham cracker nose. Lots of cinnamon, chocolate, and vanilla. Light spice, slight fruity brandy, and some caramel. Tastes like smores and cinnamon toast crunch. Crazy marshmallow, chocolate, and cinnamon. Dark chocolate, vanilla, and a subtle chile spiciness. Really solid.",4.2
5885,Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle, thanks to David! Pours a deep black with dark brown ring. This has to be the most aromatic beer as far as spices go, the aroma is insanely intense. It feels like a dessert buffet: gingerbread, chocolate cake, vanilla, cinnamon bun, apple turnover. Moderate (well balanced) habanero notes to up these dessert spices even more (aroma and taste). Taste is very sweet (a little cloying) and the apple brandy barrels has a very nice presence. Palate is rather light for such a big beer. I’m not sure I enjoyed it that much but it was definitly an experience, even compared to the other very decadent versions I’ve had.",4.3
6039,Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"Bottle, thanks Craig. Black with dark brown head. Intense aroma of chocolate and coconut. Taste of dark chocolate bounty bars. Thick and sweet. Not very complex, pretty much chocolate and coconut which is not a problem",4.5
5880,Cigar City Hunahpu's Imperial Stout - Double Barrel Aged,"750ml bottle shared by dmac! Huge thanks to him and Scott for obtaining and sharing this whale! Pours a thick pitch black color with a small foamy copper colored head. Aroma of sweet molasses, dark chocolate, leather, oak, and boozy alcohol. Taste of burnt malts, dark chocolate, molasses, leather, barrel, brandy, and caramel. Just hints of pepper burn in the finish. Also got tons of cinnamon the more it warmed up. Solid!",4.1
